,Codigo,Descrição       -       31/07/2022,UM,Import?,Feb-22,Mar-22,Apr-22,May-22,Jun-22,Jul-22,Total,Saldo,Freq.,Media,Tempo,FOB,Venda,Ativo,Entrada Prevista
963,'BFH1814,BF ALICATE DESENCAPADOR DE FIOS 7POL  FIOS 2 A 6MM,PC,Sim,278,844,416,923,279,325,3065,6886,6,510.8333,13.47993,0.01,14,S,0
964,'BFH1815,BF TRAVA ANTIFURTO 25X1200MM,PC,Sim,84,48,60,42,24,67,325,2402,6,54.16667,44.34462,0.01,86.63,S,0
965,'BFH1816,BF TRAVA ANTIFURTO 22X6X1200MM,PC,Sim,1342,1145,1015,1548,911,1129,7090,5949,6,1181.667,5.034415,0.01,14.81,S,10848
966,'BFH1817,BF PORTA ELETRODO 300A,PC,Sim,107,99,143,139,57,128,673,1535,6,112.1667,13.68499,0.01,15.96,S,0
967,'BFH1818,BF PORTA ELETRODO 500A,PC,Sim,248,149,298,213,170,233,1311,2190,6,218.5,10.02288,0.01,16.8,S,1200
968,'BFH1819,BF RODIZIO GIRATORIO PRETO 1 1/4POL KIT 4PCS,PC,Sim,3093,2594,4123,1860,2451,3444,17565,26011,6,2927.5,8.885056,0.01,10.8,S,20040
969,'BFH1820,BF RODIZIO GIRATORIO PRETO 1 1/2POL KIT 4PCS,PC,Sim,1486,1252,2348,1302,1956,1669,10013,28295,6,1668.833,16.95496,0.01,13.6,S,0
970,'BFH1821,BF RODIZIO GIRATORIO PRETO 2POL KIT 4PCS,PC,Sim,703,948,967,502,699,1007,4826,19234,6,804.3333,23.91297,0.01,21.2,S,0
971,'BFH1822,BF RODIZIO GIRATORIO VERMELHO 2POL KIT 4PCS,PC,Sim,494,444,773,356,743,532,3342,14264,6,557,25.60862,0.01,22.6,S,192
972,'BFH1823,BF RODIZIO GIRATORIO CINZA 2POL KIT 4PCS*,PC,Sim,216,288,202,234,207,226,1373,15363,6,228.8333,67.1362,0.01,24.9,S,1260
973,'BFH1824,BF RODIZIO GIRATORIO PRETO 2 1/2POL KIT 4PCS,PC,Sim,69,110,172,166,188,154,859,1323,6,143.1667,9.240978,0.01,42,S,7200
974,'BFH1825,BF RODIZIO GIRATORIO VERMELHO 2 1/2POL KIT 4PCS,PC,Sim,80,43,57,78,59,53,370,2877,6,61.66667,46.65405,0.01,44.56,S,0
975,'BFH1826,BF RODIZIO INDUSTRIAL GIRATORIO PRETO 3POL,PC,Sim,286,500,297,344,320,460,2207,1994,6,367.8333,5.420933,0.01,11.2,S,6016
976,'BFH1827,BF RODIZIO INDUSTRIAL GIRATORIO PRETO 4POL,PC,Sim,80,128,239,48,111,144,750,6308,6,125,50.464,0.01,20.99,S,0
977,'BFH1828,BF RODIZIO INDUSTRIAL GIRATORIO PRETO 5POL,PC,Sim,38,70,176,78,141,70,573,1348,6,95.5,14.11518,0.01,24.34,S,0
978,'BFH1829,BF PARAFUSO PHILLIPS E BUCHA NYLON 35MM/6 - KIT 100PCS,PC,Sim,135,347,257,404,164,135,1442,4604,6,240.3333,19.15673,0.01,16.4,S,0
979,'BFH1830,BF PARAFUSO PHILLIPS E BUCHA NYLON 45MM/8 - KIT 100PCS,PC,Sim,117,360,160,228,215,174,1254,5945,6,209,28.44498,0.01,29.6,S,0
980,'BFH1831,BF PARAFUSO PHILLIPS E BUCHA NYLON 60MM/10 - KIT 100PCS,PC,Sim,37,96,45,45,52,60,335,1977,6,55.83333,35.40896,0.01,51,S,0
981,'BFH1832,BF PARAFUSO PARA FIXACAO DE VASO SANITARIO 75MM KIT 20PCS,PC,Sim,21,54,0,0,22,15,112,6730,4,28,240.3571,0.01,17.79,S,0
982,'BFH1833,BF PARAFUSO PARA FIXACAO DE VASO SANITARIO 75MM KIT 4PCS,PC,Sim,127,88,202,35,124,193,769,5418,6,128.1667,42.27308,0.01,6.2,S,0
983,'BFH1834,"BF KIT 3 ESCOVAS DE LIMPEZA (PRETA, PRATA, DOURADA)",PC,Sim,1584,2929,1949,2139,1684,2216,12501,16806,6,2083.5,8.066235,0.1,7.8,S,18000
984,'BFH1835,BF VASSOURA P/GRAMA S/CABO REGULAVEL 18 DENTES METAL,PC,Sim,164,237,210,60,163,187,1021,3251,6,170.1667,19.1048,0.01,23.4,S,0
985,'BFH1836,BF VASSOURA P/GRAMA S/CABO 22 DENTES DE PLASTICO,PC,Sim,295,544,486,437,531,423,2716,9503,6,452.6667,20.99337,0.01,15.6,S,0
986,'BFH1841,BF BROXA RETANGULAR MEDIA 16.5X6.5X 7CM,PC,Sim,1076,767,540,500,207,427,3517,8279,6,586.1667,14.12397,0.01,9.24,S,7200
987,'BFH1842,BF KIT GANCHO S 5PCS,PC,Sim,457,807,460,325,532,569,3150,8614,6,525,16.40762,0.01,10.17,S,0
988,'BFH1843,BF BALANCA DIGITAL PORTATIL - 500G,PC,Sim,466,615,316,267,340,379,2383,10939,6,397.1667,27.54259,0.01,29.4,S,0
989,'BFH1844,BF BOMBA MANUAL P/GALAO E GARRAFAO DE AGUA 10/20L,PC,Sim,1110,1157,1611,1522,848,806,7054,28861,6,1175.667,24.54862,0.01,15.4,S,0
990,'BFH1845,BF LUVA MALHA TRICOTADA C/PIGMENTO PRETA G/8 IND,PC,Sim,3323,3900,1438,5148,13740,4674,32223,16320,6,5370.5,3.038823,0.01,4,S,66000
991,'BFH1846,BF LUVA MALHA TRICOTADA C/PIGMENTO SUPER BRANCA G/8 IND,PC,Sim,1070,1485,1106,3188,3802,1966,12617,52200,6,2102.833,24.82365,0.01,4,S,0
992,'BFH1847,BF LUVA MALHA TRICOTADA EMBORRACHADA VERMELHA XG/9,PC,Sim,449,697,962,458,216,984,3766,18785,6,627.6667,29.92831,0.01,7.4,S,0
993,'BFH1848,BF LUVA MALHA TRICOTADA EMBORRACHADA AZUL XG/9,PC,Sim,159,160,168,196,61,462,1206,37674,6,201,187.4328,0.01,7.8,S,0
994,'BFH1849,BF LUVA MALHA TRICOTADA EMBORRACHADA VERMELHA XG/9 IND,PC,Sim,530,630,528,750,506,1224,4168,25508,6,694.6667,36.71977,0.01,7.84,S,0
995,'BFH1850,BF LUVA MALHA TRICOTADA EMBORRACHADA AZUL XG/9 IND,PC,Sim,456,614,876,644,486,894,3970,31521,6,661.6667,47.63879,0.01,8.2,S,0
996,'BFH1851,BF BROCA CONICA ESCALONADA  4 A 20MM,PC,Sim,169,402,496,525,282,544,2418,7366,6,403,18.27792,0.01,31.76,S,0
997,'BFH1852,BF BROCA CONICA ESCALONADA  4 A 32MM,PC,Sim,182,149,337,149,251,269,1337,3249,6,222.8333,14.5804,0.01,63.52,S,0
998,'BFH1853,BF CANETA DETECTORA DE NOTA FALSA LED UV,PC,Sim,1267,1092,1307,445,1978,2321,8410,959,6,1401.667,0.684185,0.01,8.13,N,0
999,'BFH1854,BF CANETA DETECTORA DE NOTA FALSA,PC,Sim,542,265,488,242,207,1580,3324,9740,6,554,17.58123,0.01,2.76,N,0
1000,'BFH1855,BF CANIVETE CAMPING,PC,Sim,565,906,676,1120,802,436,4505,9266,6,750.8333,12.34095,0.01,11.92,S,9720
1001,'BFH1856,BF CANIVETE CAMPING SELVA C/FLIP,PC,Sim,435,1095,316,490,628,1347,4311,5937,6,718.5,8.263048,0.01,14.4,S,9720
1002,'BFH1857,BF CANIVETE CAMPING C/FLIP,PC,Sim,305,760,414,764,488,678,3409,11304,6,568.1667,19.89557,0.01,14.4,S,0
1003,'BFH1858,BF CANIVETE CAMPING PRETO,PC,Sim,381,984,1330,1640,325,557,5217,9794,6,869.5,11.26394,0.01,12.8,S,7200
1004,'BFH1859,BF CANIVETE CAMPING MADEIRA,PC,Sim,743,1236,1333,1747,882,479,6420,12869,6,1070,12.0271,0.01,11.28,S,9600
1005,'BFH1860,BF TESOURA DE ACO CROMADA 24CM,PC,Sim,29,158,114,59,45,230,635,2266,6,105.8333,21.41102,0.01,42.4,S,0
1006,'BFH1861,BF DISCO TURBO PORCELANADO ULTRAFINO,PC,Sim,520,750,545,711,467,639,3632,11475,6,605.3333,18.9565,0.01,24,S,0
1007,'BFH1862,BF DISPLAY P/BROCAS 23 LUGARES,PC,Não,6,14,8,4,2,1,35,113,6,5.833333,19.37143,0.01,310,S,0
1008,'BFH1863,BF ALICATE AMPERIMETRO DIGITAL,PC,Sim,176,169,172,186,150,173,1026,8054,6,171,47.09942,0.01,68,S,0
1009,'BFH1864,BF LAMPIAO LANTERNA P/CAMPING LED IMANTADO,PC,Sim,38,83,46,53,69,46,335,2915,6,55.83333,52.20896,0.01,53,S,0
1010,'BFH1865,"BF ANTENA DIGITAL HDTV INTERNA 7,5CM BASE IMANTADA CABO 4M",PC,Sim,556,669,717,533,530,355,3360,12186,6,560,21.76071,0.01,30,S,0
1011,'BFH1866,BF ANTENA DIGITAL HDTV INTERNA 20CM BASE IMANTADA CABO 3M,PC,Sim,2310,5432,4715,4653,3766,3692,24568,34197,6,4094.667,8.351596,0.01,11,S,20000
1012,'BFH1867,BF CONECTOR DE PORCELANA TRIPOLAR FIO 16MM,PC,Sim,964,1446,1409,1172,495,1072,6558,23460,6,1093,21.46386,0.01,6.24,S,0
1013,'BFH1868,BF CORTADOR DE TUBO DE PVC,PC,Sim,106,358,113,209,70,242,1098,1455,6,183,7.95082,0.01,30.49,S,2016
1014,'BFH1869,BF TRENA AUTOMATICA PONTA MAGNETICA 5MX19MM,PC,Sim,672,1333,572,408,313,485,3783,17312,6,630.5,27.45757,0.01,9.2,S,0
1015,'BFH1872,BF CABOS PARA MULTIMETROS - RETO X RETO,PC,Sim,25,518,191,467,139,371,1711,28379,6,285.1667,99.51724,0.01,6.15,S,0
1016,'BFH1873,BF CABOS PARA MULTIMETROS - RETO X 90,PC,Sim,365,730,717,420,661,879,3772,16960,6,628.6667,26.97773,0.01,6.15,S,0
1017,'BFH1874,BF MINI ASPIRADOR DE PO AUTOMOTIVO 60W (TOMADA 12V),PC,Sim,36,164,77,67,23,94,461,3276,6,76.83333,42.63774,0.01,47.64,S,0
1018,'BFH1875,BF TORNO MORSA DE BANCADA - 40MM,PC,Sim,117,34,38,25,18,133,365,3835,6,60.83333,63.0411,0.01,38.11,S,0
1019,'BFH1876,BF TORNO MORSA DE BANCADA - 50MM,PC,Sim,5,58,47,5,10,17,142,3373,6,23.66667,142.5211,0.01,41.92,S,0
1020,'BFH1877,BF TORNO MORSA DE BANCADA - 60MM,PC,Sim,18,36,22,20,8,11,115,3842,6,19.16667,200.4522,0.01,48.27,S,0
1021,'BFH1878,BF TORNO MORSA DE BANCADA - 70MM,PC,Sim,10,22,25,16,32,111,216,2443,6,36,67.86111,0.01,54.62,S,0
1022,'BFH1879,BF CARRINHO DE CARGA - 30KG,PC,Sim,56,71,31,14,10,30,212,3186,6,35.33333,90.16981,0.01,80.27,S,0
1023,'BFH1880,BF KIT SOQUETES - 32 PCS,PC,Sim,27,28,29,21,31,27,163,594,6,27.16667,21.86503,0.01,232,S,0
1024,'BFH1881,BF KIT SOQUETES - 21 PCS,PC,Sim,26,58,62,29,49,64,288,1474,6,48,30.70833,0.01,166,S,0
1025,'BFH1882,BF REGISTRO PARA DUCHA HIGIENICA - 1/2,PC,Sim,129,18,75,82,63,81,448,7790,6,74.66667,104.3304,0.01,14.4,S,0
1026,'BFH1883,BF CARRINHO DE CARGA PRETO - 30KG,PC,Sim,26,58,79,19,78,82,342,928,6,57,16.2807,0.01,66.06,S,0
1027,'BFH1884,BF LONA PLASTICA AZUL 2MX2M 110G/M2,PC,Sim,107,75,119,99,71,36,507,7834,6,84.5,92.71006,0.01,18.32,S,0
1028,'BFH1885,BF LONA PLASTICA AZUL 2MX3M 110G/M2,PC,Sim,202,86,104,38,106,54,590,10115,6,98.33333,102.8644,0.01,27.14,S,0
1029,'BFH1886,BF LONA PLASTICA AZUL 3MX3M 110G/M2,PC,Sim,132,148,152,128,77,51,688,6800,6,114.6667,59.30233,0.01,40.54,S,0
1030,'BFH1887,BF LONA PLASTICA AZUL 3MX4M 110G/M2,PC,Sim,109,39,95,94,90,39,466,2090,6,77.66667,26.90987,0.01,50.38,S,0
1031,'BFH1888,BF LONA PLASTICA AZUL 4MX4M 110G/M2,PC,Sim,91,65,55,67,67,34,379,1743,6,63.16667,27.59367,0.01,66.64,S,0
1032,'BFH1889,BF LONA PLASTICA AZUL 3MX5M 110G/M2,PC,Sim,52,18,26,31,14,19,160,3427,6,26.66667,128.5125,0.01,66.5,S,0
1033,'BFH1890,BF LONA PLASTICA AZUL 4MX5M 110G/M2,PC,Sim,42,22,25,53,41,28,211,769,6,35.16667,21.8673,0.01,82.87,S,0
1034,'BFH1891,BF LONA PLASTICA AZUL 5MX5M 110G/M2,PC,Sim,21,34,33,13,4,0,105,0,5,21,0,0.01,109.88,S,720
1035,'BFH1892,BF LONA PLASTICA AZUL 4MX6M 110G/M2,PC,Sim,28,4,39,25,9,18,123,955,6,20.5,46.58537,0.01,98.94,S,0
1036,'BFH1893,BF LONA PLASTICA AZUL 5MX6M 110G/M2,PC,Sim,6,27,13,10,16,10,82,307,6,13.66667,22.46341,0.01,131.48,S,0
1037,'BFH1894,BF LONA PLASTICA AZUL 6MX6M 110G/M2,PC,Sim,17,19,10,15,14,7,82,196,6,13.66667,14.34146,0.01,156.74,S,0
1038,'BFH1895,BF LONA PLASTICA AZUL 6MX7M 110G/M2,PC,Sim,8,5,13,5,7,2,40,269,6,6.666667,40.35,0.01,182.2,S,0
1039,'BFH1896,BF LONA PLASTICA AZUL 7MX8M 110G/M2,PC,Sim,4,3,9,18,8,6,48,236,6,8,29.5,0.01,243.3,S,0
1040,'BFH1897,BF LONA PLASTICA AZUL 8MX10M 110G/M2,PC,Sim,17,7,5,10,9,3,51,215,6,8.5,25.29412,0.01,345.1,S,0
1041,'BFH1898,BF RODIZIO GIRATORIO PRETO - 3POL KIT 2PCS,PC,Sim,5,112,48,23,17,11,216,3501,6,36,97.25,0.01,22,S,0
1042,'BFH1899,BF RODIZIO GIRATORIO PRETO C/FREIO - 1 1/2POL KIT 4PCS,PC,Sim,464,445,236,289,485,544,2463,8612,6,410.5,20.97929,0.01,17,S,0
1043,'BFH1900,BF RODIZIO GIRATORIO PRETO C/FREIO - 2POL KIT 4PCS,PC,Sim,167,198,66,163,137,194,925,1940,6,154.1667,12.58378,0.01,27.6,S,0
1044,'BFH1901,BF RODIZIO GIRATORIO PRETO C/FREIO - 2 1/2POL KIT 4PCS,PC,Sim,5,33,63,29,17,38,185,1416,6,30.83333,45.92432,0.01,48,S,0
1045,'BFH1902,BF RODIZIO GIRATORIO PRETO C/FREIO - 3POL KIT 2PCS,PC,Sim,3,4,35,35,16,18,111,1562,6,18.5,84.43243,0.01,24.2,S,0
1046,'BFH1903,BF RODIZIO GIRATORIO VERMELHO - 1 1/2POL KIT 4PCS,PC,Sim,353,593,504,259,825,855,3389,9850,6,564.8333,17.43877,0.01,14.73,S,0
1047,'BFH1904,BF RODIZIO GIRATORIO VERMELHO - 3POL KIT 2PCS,PC,Sim,14,14,63,26,51,14,182,3774,6,30.33333,124.4176,0.01,22.36,S,0
1048,'BFH1905,BF RODIZIO GIRATORIO VERMELHO C/FREIO - 1 1/2POL KIT 4PCS,PC,Sim,51,79,215,34,193,265,837,4805,6,139.5,34.44444,0.01,17.61,S,3640
1049,'BFH1906,BF RODIZIO GIRATORIO VERMELHO C/FREIO - 2POL KIT 4PCS,PC,Sim,101,97,311,102,446,233,1290,3684,6,215,17.13488,0.01,26,S,0
1050,'BFH1907,BF RODIZIO GIRATORIO VERMELHO C/FREIO - 2 1/2POL KIT 4PCS,PC,Sim,2,22,0,8,8,1,41,1010,5,8.2,123.1707,0.01,49.54,S,0
1051,'BFH1908,BF RODIZIO GIRATORIO VERMELHO C/FREIO - 3POL KIT 2PCS,PC,Sim,2,18,40,10,48,6,124,2160,6,20.66667,104.5161,0.01,24.75,S,0
1052,'BFH1909,BF RODIZIO GIRATORIO CINZA - 3POL KIT 2PCS,PC,Sim,51,75,16,67,24,111,344,4806,6,57.33333,83.82558,0.01,26.09,S,0
1053,'BFH1910,BF RODIZIO CINZA C/FREIO - 2POL KIT 4PCS,PC,Sim,44,61,51,27,16,58,257,2607,6,42.83333,60.86381,0.01,39.79,S,0
1054,'BFH1911,BF RODIZIO CINZA C/FREIO - 3POL KIT 2PCS,PC,Sim,13,53,6,22,35,46,175,1638,6,29.16667,56.16,0.01,34.17,S,756
1055,'BFH1912,BF RODIZIO GIRATORIO LARANJA - 1 1/2POL KIT 4PCS,PC,Sim,62,278,83,153,50,150,776,2845,6,129.3333,21.99742,0.01,33.54,S,0
1056,'BFH1913,BF RODIZIO GIRATORIO LARANJA - 2POL KIT 2PCS,PC,Sim,58,38,96,20,19,169,400,7386,6,66.66667,110.79,0.01,27.4,S,0
1057,'BFH1914,BF RODIZIO GIRATORIO LARANJA - 2 1/2POL,PC,Sim,5,57,35,28,35,70,230,4977,6,38.33333,129.8348,0.01,21.72,S,0
1058,'BFH1915,BF RODIZIO GIRATORIO LARANJA - 3POL,PC,Sim,16,14,54,46,70,44,244,3725,6,40.66667,91.59836,0.01,22.62,S,0
1059,'BFH1916,BF RODIZIO GIRATORIO LARANJA C/FREIO - 1 1/2POL KIT 4PCS,PC,Sim,50,77,2,20,20,9,178,1416,6,29.66667,47.73034,0.01,45.48,S,0
1060,'BFH1917,BF RODIZIO GIRATORIO LARANJA C/FREIO - 2POL KIT 2PCS,PC,Sim,27,26,34,5,6,30,128,22656,6,21.33333,1062,0.01,35.8,S,0
1061,'BFH1918,BF RODIZIO GIRATORIO LARANJA C/FREIO - 2 1/2POL,PC,Sim,5,26,2,18,14,12,77,3623,6,12.83333,282.3117,0.01,27.94,S,0
1062,'BFH1919,BF RODIZIO GIRATORIO LARANJA C/FREIO - 3POL,PC,Sim,14,14,12,30,26,13,109,3291,6,18.16667,181.156,0.01,29.21,S,0
1063,'BFH1920,BF RODIZIO GIRATORIO TRANSP  35MM - 1 1/2POL KIT 4PCS,PC,Sim,120,359,93,180,203,113,1068,3922,6,178,22.03371,0.01,36.29,S,5760
1064,'BFH1921,BF RODIZIO GIRATORIO TRANSP 50MM - 2POL KIT 4PCS,PC,Sim,97,140,117,187,179,117,837,11026,6,139.5,79.03943,0.01,41.51,S,0
1065,'BFH1922,BF RODIZIO GIRATORIO TRANSP 75MM - 3POL KIT 2PCS,PC,Sim,11,11,14,55,70,60,221,2610,6,36.83333,70.85973,0.01,49.9,S,1232
1066,'BFH1923,BF RODIZIO GIRATORIO TRANSP C/FREIO 35MM - 1 1/2POL KIT 4PCS,PC,Sim,63,86,34,81,41,54,359,3312,6,59.83333,55.35376,0.01,43.1,S,0
1067,'BFH1924,BF RODIZIO GIRATORIO TRANSP C/FREIO 50MM - 2POL KIT 4PCS,PC,Sim,40,63,132,102,43,49,429,3348,6,71.5,46.82517,0.01,48.77,S,0
1068,'BFH1925,BF RODIZIO GIRATORIO TRANSP C/FREIO 75MM - 3POL KIT 2PCS,PC,Sim,28,28,12,41,23,18,150,1430,6,25,57.2,0.01,55.8,S,180
1069,'BFH1926,"BF BROCA CHATA P/MADEIRA 3/8POL 9,5MMX150MM",PC,Sim,163,162,181,78,56,35,675,5960,6,112.5,52.97778,0.01,4.54,S,0
1070,'BFH1927,"BF BROCA CHATA P/MADEIRA 1/2POL 12,7MMX150MM",PC,Sim,224,200,327,197,161,115,1224,2034,6,204,9.970588,0.01,4.6,S,4800
1071,'BFH1928,"BF BROCA CHATA P/MADEIRA 5/8POL 15,9MMX150MM",PC,Sim,173,368,281,210,163,178,1373,6055,6,228.8333,26.46031,0.01,4.76,S,0
1072,'BFH1929,BF BROCA CHATA P/MADEIRA 3/4POL 19MMX150MM,PC,Sim,253,217,273,157,141,60,1101,4413,6,183.5,24.04905,0.01,5,S,0
1073,'BFH1930,"BF BROCA CHATA P/MADEIRA 7/8POL 22,2MMX150MM",PC,Sim,95,158,135,181,73,72,714,7134,6,119,59.94958,0.01,5.5,S,0
1074,'BFH1931,"BF BROCA CHATA P/MADEIRA 1POL 25,4MMX150MM",PC,Sim,163,199,201,169,83,88,903,6540,6,150.5,43.45515,0.01,5.6,S,0
1075,'BFH1932,BF MECANISMO 1/4 DE VOLTA ESQUERDA ESTRIA PAD DOCOL,PC,Sim,44,114,237,270,213,486,1364,5433,6,227.3333,23.89883,0.01,10.8,S,0
1076,'BFH1933,BF MECANISMO 1/4 DE VOLTA DIREITA ESTRIA PAD DOCOL,PC,Sim,66,35,214,75,120,340,850,3032,6,141.6667,21.40235,0.01,10.8,S,0
1077,'BFH1934,BF REFIL P/ PISTOLA DE COLA 7.2MMX30CM 500G,PC,Sim,731,620,291,761,1095,251,3749,11255,6,624.8333,18.0128,0.01,31,S,0
1078,'BFH1935,BF REFIL P/ PISTOLA DE COLA 11MMX30CM 500G,PC,Sim,369,290,334,367,816,366,2542,13960,6,423.6667,32.95043,0.01,31,S,0
1079,'BFH1936,BF REGISTRO DE ESFERA 2POL,PC,Sim,77,65,112,47,102,30,433,1658,6,72.16667,22.9746,0.01,98,S,0
1080,'BFH1937,BF REGISTRO DE ESFERA 2 1/2POL,PC,Sim,6,14,24,5,17,21,87,1349,6,14.5,93.03448,0.01,244,S,0
1081,'BFH1938,BF REGISTRO DE ESFERA 3POL,PC,Sim,20,20,16,5,41,116,218,1113,6,36.33333,30.63303,0.01,320,S,0
1082,'BFH1939,BF REGISTRO DE ESFERA 4POL,PC,Sim,6,34,18,0,26,20,104,1024,5,20.8,49.23077,0.01,426,S,0
1083,'BFH1940,BF MECANISMO 1/4 DE VOLTA ESQUERDA PAD DECA,PC,Sim,57,58,217,117,65,139,653,7809,6,108.8333,71.75191,0.01,10.8,S,0
1084,'BFH1941,BF MECANISMO 1/4 DE VOLTA DIREITA PAD DECA,PC,Sim,83,82,134,63,30,131,523,4799,6,87.16667,55.05545,0.01,10.8,S,0
1085,'BFH1942,BF MECANISMO 1/4 DE VOLTA ESQUERDA M18 LONGO,PC,Sim,71,23,160,305,70,96,725,7913,6,120.8333,65.4869,0.01,10.8,S,0
1086,'BFH1943,BF MECANISMO 1/4 DE VOLTA DIREITA M18 LONGO,PC,Sim,79,38,148,120,50,80,515,5438,6,85.83333,63.35534,0.01,10.8,S,0
1087,'BFH1944,BF ESPACADOR PRETO 1MM 100PCS,PC,Não,76,238,56,188,78,71,707,2043,6,117.8333,17.33805,0.01,2.56,S,0
1088,'BFH1945,BF ESPACADOR PRETO 2MM 100PCS,PC,Não,484,375,18,633,218,67,1795,9993,6,299.1667,33.40279,0.01,2.56,S,0
1089,'BFH1946,BF ESPACADOR PRETO 3MM 100PCS,PC,Não,351,141,206,335,217,115,1365,4926,6,227.5,21.65275,0.01,2.56,S,0
1090,'BFH1947,BF ESPACADOR PRETO 4MM 100PCS,PC,Não,113,89,198,141,135,132,808,4839,6,134.6667,35.93317,0.01,2.56,S,0
1091,'BFH1948,BF ESPACADOR PRETO 5MM 100PCS,PC,Não,104,27,0,115,56,177,479,5471,5,95.8,57.10856,0.01,2.56,S,0
1092,'BFH1949,"BF REGUA 5T BRANCA FUSIVEL E CHAVE 3P 0,7M",PC,Sim,322,417,312,132,123,200,1506,12401,6,251,49.40637,0.01,26.2,S,0
1093,'BFH1950,BF GANCHO P/PAINEL CANALETADO 4MMX10CM - 50PCS,PC,Sim,24,39,30,64,23,22,202,1693,6,33.66667,50.28713,0.01,92,S,0
1094,'BFH1951,BF GANCHO P/PAINEL CANALETADO 4MMX15CM - 50PCS,PC,Sim,30,315,76,278,295,60,1054,2239,6,175.6667,12.74573,0.01,108,S,0
1095,'BFH1952,BF GANCHO P/PAINEL CANALETADO 4MMX20CM - 50PCS,PC,Sim,29,351,235,274,49,269,1207,2473,6,201.1667,12.29329,0.01,122,S,0
1096,'BFH1953,BF GANCHO P/PAINEL CANALETADO 4MMX25CM - 50PCS,PC,Sim,31,282,12,234,36,231,826,1561,6,137.6667,11.33898,0.01,142,S,0
1097,'BFH1954,BF GANCHO P/PAINEL CANALETADO 4MMX30CM - 50PCS,PC,Sim,14,14,6,21,9,14,78,1317,6,13,101.3077,0.01,170,S,0
1098,'BFH1955,BF GANCHO P/PAINEL CANALETADO - 30CM,PC,Sim,2,202,50,250,106,60,670,27638,6,111.6667,247.5045,0.01,3.64,S,0
1099,'BFH1956,BF ALICATE EXTRA LONGO BICO RETO 11POL,PC,Sim,35,195,173,134,64,208,809,1007,6,134.8333,7.46848,0.01,32.6,S,1200
1100,'BFH1957,BF ALICATE EXTRA LONGO BICO CURVO 11POL,PC,Sim,64,5,124,87,102,229,611,2085,6,101.8333,20.47463,0.01,32.6,S,0
1101,'BFH1958,BF ALICATE MEIA LUA LONGO 11POL,PC,Sim,52,6,92,28,29,140,347,3008,6,57.83333,52.01153,0.01,36.6,S,0
1102,'BFH1959,BF ALICATE ANEL EXTERNO RETO 7POL,PC,Sim,86,79,100,117,119,590,1091,1031,6,181.8333,5.670028,0.01,18.9,S,2400
1103,'BFH1960,BF ALICATE ANEL EXTERNO CURVO 7POL,PC,Sim,123,107,173,159,206,478,1246,297,6,207.6667,1.430177,0.01,18.9,S,4800
1104,'BFH1961,BF ALICATE ANEL INTERNO RETO 7POL,PC,Sim,112,57,118,126,160,428,1001,1396,6,166.8333,8.367632,0.01,18.9,S,2400
1105,'BFH1962,BF ALICATE ANEL INTERNO CURVO 7POL,PC,Sim,122,83,90,126,117,547,1085,1164,6,180.8333,6.436866,0.01,18.9,S,3600
1106,'BFH1963,BF LUVA VAQUETA MISTA 21CM,PC,Não,168,133,64,62,123,14,564,821,6,94,8.734043,0.01,28,S,0
1107,'BFH1964,BF LUVA VAQUETA TOTAL 21CM,PC,Não,9,38,10,17,39,25,138,287,6,23,12.47826,0.01,39.6,S,0
1108,'BFH1965,BF SOQUETE 1/2POL SEXTAVADO 8MMX38MM,PC,Sim,204,30,47,125,20,57,483,10345,6,80.5,128.5093,0.01,6.78,S,0
1109,'BFH1966,BF SOQUETE 1/2POL SEXTAVADO 9MMX38MM,PC,Sim,196,16,9,57,22,37,337,10235,6,56.16667,182.2255,0.01,6.78,S,0
1110,'BFH1967,BF SOQUETE 1/2POL SEXTAVADO 10MMX38MM,PC,Sim,261,38,102,121,48,111,681,8661,6,113.5,76.30837,0.01,6.78,S,0
1111,'BFH1968,BF SOQUETE 1/2POL SEXTAVADO 11MMX38MM,PC,Sim,48,38,72,79,32,59,328,10383,6,54.66667,189.9329,0.01,6.78,S,0
1112,'BFH1969,BF SOQUETE 1/2POL SEXTAVADO 12MMX38MM,PC,Sim,47,59,53,81,84,94,418,9682,6,69.66667,138.9761,0.01,6.78,S,0
1113,'BFH1970,BF SOQUETE 1/2POL SEXTAVADO 13MMX38MM,PC,Sim,69,80,55,130,63,117,514,9541,6,85.66667,111.3735,0.01,6.78,S,0
1114,'BFH1971,BF SOQUETE 1/2POL SEXTAVADO 14MMX38MM,PC,Sim,37,6,61,38,43,113,298,10186,6,49.66667,205.0872,0.01,6.78,S,0
1115,'BFH1972,BF SOQUETE 1/2POL SEXTAVADO 15MMX38MM,PC,Sim,25,18,72,76,49,34,274,10900,6,45.66667,238.6861,0.01,6.78,S,0
1116,'BFH1973,BF SOQUETE 1/2POL SEXTAVADO 16MMX38MM,PC,Sim,13,58,72,39,38,32,252,11275,6,42,268.4524,0.01,6.78,S,0
1117,'BFH1974,BF SOQUETE 1/2POL SEXTAVADO 17MMX38MM,PC,Sim,71,20,29,82,46,48,296,9157,6,49.33333,185.6149,0.01,7.42,S,0
1118,'BFH1975,BF SOQUETE 1/2POL SEXTAVADO 18MMX38MM,PC,Sim,11,19,11,38,23,32,134,8519,6,22.33333,381.4478,0.01,8.51,S,0
